"@timestamp","_id","_index","_score","_type","api_version",apikey,"app_id","call_cid","channel_cid","client_request_id","collect_time","data_stream.dataset","data_stream.namespace","data_stream.type","envoy-attempt-count","envoy-is-timeout-retry","error_code","error_message","error_message_5xx",filename,host,hostname,httpversion,level,msg,"operation_type",product,"read_request_body_time",referrer,request,"request_id","request_size","request_time",response,"response_size",service,"source_type","stream-auth-type","stream_region","stream_shard","text_metadata",time,"trace_id",type,"user_agent","user_id",verb,"write_response_body_time","x-stream-client"
"Jun 5, 2025 @ 18:00:17.405",TjVAQZcBIFjtb5w1XXHK,".ds-chat-logs-production-2025.06.05-000515","-","_doc","(empty)",5atrzgj57x69,"76,633","(empty)","livestream:Session_376778","(empty)","Jun 5, 2025 @ 18:00:17.410",logs,production,chat,1,"(empty)",16,"{""code"":16,""message"":""DeleteChannel failed with error: \""Can't find channel with id livestream:Session_376778\"""",""StatusCode"":404,""duration"":""0.00ms"",""more_info"":""https://getstream.io/chat/docs/api_errors_response"",""details"":[]}","(empty)","/var/log/chat.json.access.log","10.5.167.230","us-east-c6-chat-api-10-5-27-154.p.us-east-1b","HTTP/1.1",warning,"access log",DeleteChannel,chat,0,"(empty)","/channels/livestream/Session_376778?api_key=5atrzgj57x69","95513efb-a7e4-4e64-bcc9-c785a2322e29",0,2,404,228,"chat-api",vector,jwt,"us-east",c6,"{
  ""channel_cid"": ""livestream:Session_376778"",
  ""version"": """"
}
","Jun 5, 2025 @ 18:00:17.405",NotSampled,chat,"unirest-java/1.3.11","(empty)",DELETE,0,"-"
"Jun 5, 2025 @ 18:00:17.396",gWBAQZcBH0ruz8mWWsuF,".ds-chat-logs-production-2025.06.05-000515","-","_doc","(empty)",exe2d4ufmks9,"83,892","(empty)","(empty)","(empty)","Jun 5, 2025 @ 18:00:17.399",logs,production,chat,1,"(empty)",16,"{""code"":16,""message"":""QueryChannels failed with error: \""the user 403930184 does not exist\"""",""StatusCode"":404,""duration"":""0.00ms"",""more_info"":""https://getstream.io/chat/docs/api_errors_response"",""details"":[]}","(empty)","/var/log/chat.json.access.log","10.3.155.153","dublin-c1-chat-api-10-3-27-233.p.eu-west-1a","HTTP/1.1",warning,"access log",QueryChannels,chat,0,"(empty)","/channels?api_key=exe2d4ufmks9&payload=%7B%22filter_conditions%22:%7B%22type%22:%22messaging%22,%22members%22:%7B%22$in%22:[%22403930184%22]%7D%7D,%22offset%22:0,%22user_id%22:%22403930184%22,%22message_limit%22:256,%22limit%22:30,%22state%22:true,%22watch%22:false%7D","436d8243-225a-47c7-b6f3-be25eee91d5a",0,2,404,209,"chat-api",vector,jwt,dublin,c1,"{
  ""version"": """"
}
","Jun 5, 2025 @ 18:00:17.396",NotSampled,chat,"node-fetch/1.0 (+https://github.com/bitinn/node-fetch)",403930184,GET,0,"-"
"Jun 5, 2025 @ 18:00:17.395",VUpAQZcBZSbuOhc5dNU1,".ds-chat-logs-production-2025.06.05-000515","-","_doc","(empty)",fqbqnw4wf5zh,"1,343,904","(empty)","(empty)","d1f546b9-d11a-4605-a8d1-3d30408ec937","Jun 5, 2025 @ 18:00:17.404",logs,production,chat,1,"(empty)",4,"{""code"":4,""message"":""QueryChannels failed with error: \""$nin/$in operator require at least 1 value\"""",""StatusCode"":400,""duration"":""0.00ms"",""more_info"":""https://getstream.io/chat/docs/api_errors_response"",""details"":[]}","(empty)","/var/log/chat.json.access.log","10.9.133.246","mumbai-c1-chat-api-10-9-32-213.p.ap-south-1b","HTTP/1.1",warning,"access log",QueryChannels,chat,0,"(empty)","/channels?user_id=443027&connection_id=681356d2-0a09-1198-0200-000001b5ffb9&api_key=fqbqnw4wf5zh","5bdf8379-b16a-46f8-81c3-e8f59139a2e8",189,1,400,217,"chat-api",vector,jwt,mumbai,c1,"{
  ""version"": """"
}
","Jun 5, 2025 @ 18:00:17.395",NotSampled,chat,"okhttp/4.9.2",443027,POST,0,"stream-chat-expo-v6.7.3-llc-v8.60.0|os=android 33"
"Jun 5, 2025 @ 18:00:17.395",JGNAQZcBi3KOrRc0bsDF,".ds-chat-logs-production-2025.06.05-000515","-","_doc","(empty)",5atrzgj57x69,"76,633","(empty)","livestream:Backstage_376777","(empty)","Jun 5, 2025 @ 18:00:17.402",logs,production,chat,1,"(empty)",16,"{""code"":16,""message"":""DeleteChannel failed with error: \""Can't find channel with id livestream:Backstage_376777\"""",""StatusCode"":404,""duration"":""0.00ms"",""more_info"":""https://getstream.io/chat/docs/api_errors_response"",""details"":[]}","(empty)","/var/log/chat.json.access.log","10.5.167.230","us-east-c6-chat-api-10-5-68-240.p.us-east-1d","HTTP/1.1",warning,"access log",DeleteChannel,chat,0,"(empty)","/channels/livestream/Backstage_376777?api_key=5atrzgj57x69","3e64817f-6074-485b-9a05-5301d7f5fcb9",0,3,404,230,"chat-api",vector,jwt,"us-east",c6,"{
  ""channel_cid"": ""livestream:Backstage_376777"",
  ""version"": """"
}
","Jun 5, 2025 @ 18:00:17.395",6f577f1f921a863002014835b6fc8b3a,chat,"unirest-java/1.3.11","(empty)",DELETE,0,"-"
"Jun 5, 2025 @ 18:00:17.395",tzdBQZcBywZ65pD9pyqh,".ds-chat-logs-production-2025.06.05-000515","-","_doc","(empty)",2axm6yjq8xnp,"1,132,811","(empty)","(empty)","(empty)","Jun 5, 2025 @ 18:00:17.404",logs,production,chat,1,"(empty)",16,"{""code"":16,""message"":""UpdateUsers failed with error: \""user FL--UK--53904 was deactivated\"""",""StatusCode"":404,""duration"":""0.00ms"",""more_info"":""https://getstream.io/chat/docs/api_errors_response"",""details"":[]}","(empty)","/var/log/chat.json.access.log","10.5.133.235","us-east-c5-chat-api-10-5-18-254.p.us-east-1b","HTTP/1.1",warning,"access log",UpdateUsers,chat,0,"(empty)","/users?api_key=2axm6yjq8xnp","96c4ab71-e34a-49d6-a8bc-87347bd8af71",585,5,404,208,"chat-api",vector,jwt,"us-east",c5,"{
  ""user_ids"": [
    ""FL--UK--53904""
  ],
  ""version"": """"
}
","Jun 5, 2025 @ 18:00:17.395",NotSampled,chat,"GuzzleHttp/7","(empty)",POST,0,"stream-chat-php-client-2.11.1"
"Jun 5, 2025 @ 18:00:17.392",XOJAQZcBbh6yOKD6VLnW,".ds-chat-logs-production-2025.06.05-000515","-","_doc","(empty)",28dvgrxsfac5,"91,856","(empty)","messaging:29607917-36978214","(empty)","Jun 5, 2025 @ 18:00:17.442",logs,production,chat,1,"(empty)",16,"{""code"":16,""message"":""SendEvent failed with error: \""Can't find channel with id messaging:29607917-36978214\"""",""StatusCode"":404,""duration"":""0.00ms"",""more_info"":""https://getstream.io/chat/docs/api_errors_response"",""details"":[]}","(empty)","/var/log/chat.json.access.log","10.5.135.122","us-east-c10-chat-api-10-5-36-6.p.us-east-1c","HTTP/1.1",warning,"access log",SendEvent,chat,0,"(empty)","/channels/messaging/29607917-36978214/event?api_key=28dvgrxsfac5","45bfcd94-936c-445e-9375-687115e4a8c0",33,1,404,226,"chat-api",vector,jwt,"us-east",c10,"{
  ""channel_cid"": ""messaging:29607917-36978214"",
  ""version"": """"
}
","Jun 5, 2025 @ 18:00:17.392",NotSampled,chat,"Soda/1714 CFNetwork/3826.500.131 Darwin/24.5.0",36978214,POST,0,"stream-chat-swiftui-v4.76.0|app=Soda|app_version=10.18.0|os=iOS 18.5|device_model=iPhone16,1"
"Jun 5, 2025 @ 18:00:17.391",NWNAQZcBH0ruz8mWtgGn,".ds-chat-logs-production-2025.06.05-000515","-","_doc","(empty)",gayqmzmnjm22,"1,277,342","(empty)","(empty)","d6bb9fd3-49d2-442e-b6af-8f854a15e8d7","Jun 5, 2025 @ 18:00:17.395",logs,production,chat,1,"(empty)",16,"{""code"":16,""message"":""DeleteDevice failed with error: \""user 492642729 does not have device with id null\"""",""StatusCode"":404,""duration"":""0.00ms"",""more_info"":""https://getstream.io/chat/docs/api_errors_response"",""details"":[]}","(empty)","/var/log/chat.json.access.log","10.9.158.241","mumbai-c1-chat-api-10-9-19-213.p.ap-south-1a","HTTP/1.1",warning,"access log",DeleteDevice,chat,0,"(empty)","/devices?user_id=492642729&api_key=gayqmzmnjm22&id=null","74e6a051-751f-4c71-bd38-4476ee11efb7",0,1,404,223,"chat-api",vector,jwt,mumbai,c1,"{
  ""version"": """"
}
","Jun 5, 2025 @ 18:00:17.391",NotSampled,chat,"axios/1.8.4","(empty)",DELETE,0,"stream-chat-js-v8.59.0-node"
"Jun 5, 2025 @ 18:00:17.390",jlJBQZcBZSbuOhc53ihk,".ds-chat-logs-production-2025.06.05-000515","-","_doc","(empty)",krqzrhs3zkkg,"1,263,485","(empty)","messaging:cbb2be83-6f25-4109-bfe9-465c711-main","d12e667b-d8aa-40f0-a6ac-6529876dd83e","Jun 5, 2025 @ 18:00:17.395",logs,production,chat,1,"(empty)",17,"{""code"":17,""message"":""UpdateChannel failed with error: \""User 'email-6766280a4ded0b69c38997a8' with roles ['user', 'channel_member'] is not allowed to perform action UpdateChannelMembers in scope 'messaging'\"""",""StatusCode"":403,""duration"":""0.00ms"",""more_info"":""https://getstream.io/chat/docs/api_errors_response"",""details"":[],""unrecoverable"":true}","(empty)","/var/log/chat.json.access.log","10.3.158.242","dublin-c3-chat-api-10-3-16-131.p.eu-west-1a","HTTP/1.1",warning,"access log",UpdateChannel,chat,0,"https://write.ellipsus.com/","/channels/messaging/cbb2be83-6f25-4109-bfe9-465c711-main?user_id=email-6766280a4ded0b69c38997a8&connection_id=681b916e-0a03-2e00-0200-000006f604a1&api_key=krqzrhs3zkkg","9d2c3a36-cb7d-4b3c-80a6-7ceb3af508ba",83,3,403,347,"chat-api",vector,jwt,dublin,c3,"{
  ""channel_cid"": ""messaging:cbb2be83-6f25-4109-bfe9-465c711-main"",
  ""version"": """"
}
","Jun 5, 2025 @ 18:00:17.390",NotSampled,chat,"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:139.0) Gecko/20100101 Firefox/139.0","email-6766280a4ded0b69c38997a8",POST,0,"stream-chat-js-v8.60.0-browser"
"Jun 5, 2025 @ 18:00:17.386","mnFAQZcB0ShHd0_6UXcv",".ds-chat-logs-production-2025.06.05-000515","-","_doc","(empty)",5atrzgj57x69,"76,633","(empty)","livestream:Session_376777","(empty)","Jun 5, 2025 @ 18:00:17.389",logs,production,chat,1,"(empty)",16,"{""code"":16,""message"":""DeleteChannel failed with error: \""Can't find channel with id livestream:Session_376777\"""",""StatusCode"":404,""duration"":""0.00ms"",""more_info"":""https://getstream.io/chat/docs/api_errors_response"",""details"":[]}","(empty)","/var/log/chat.json.access.log","10.5.167.230","us-east-c6-chat-api-10-5-31-184.p.us-east-1b","HTTP/1.1",warning,"access log",DeleteChannel,chat,0,"(empty)","/channels/livestream/Session_376777?api_key=5atrzgj57x69","2a3b4d23-2ce9-457c-a522-a26a29c50b17",0,2,404,228,"chat-api",vector,jwt,"us-east",c6,"{
  ""channel_cid"": ""livestream:Session_376777"",
  ""version"": """"
}
","Jun 5, 2025 @ 18:00:17.386",NotSampled,chat,"unirest-java/1.3.11","(empty)",DELETE,0,"-"
"Jun 5, 2025 @ 18:00:17.380","QXFAQZcB0ShHd0_6T2Uj",".ds-chat-logs-production-2025.06.05-000515","-","_doc","(empty)",y4tp4akjeb49,"61,795","(empty)","(empty)","2707feb2-04b8-40a1-aadf-09ec50f66ed2","Jun 5, 2025 @ 18:00:17.417",logs,production,chat,1,"(empty)",16,"{""code"":16,""message"":""UpdateUsersPartial failed with error: \""target ID not found: f7a72ebf-d9d7-429b-bbb6-b4bf6a875d47\"""",""StatusCode"":404,""duration"":""0.00ms"",""more_info"":""https://getstream.io/chat/docs/api_errors_response"",""details"":[]}","(empty)","/var/log/chat.json.access.log","10.5.133.235","us-east-c3-chat-api-10-5-18-49.p.us-east-1b","HTTP/1.1",warning,"access log",UpdateUsersPartial,chat,0,"(empty)","/users?api_key=y4tp4akjeb49","bf0bd860-3f38-4882-af07-2e1363733ed5","33,960",35,404,238,"chat-api",vector,jwt,"us-east",c3,"{
  ""user_ids"": [
    ""f7a72ebf-d9d7-429b-bbb6-b4bf6a875d47"",
    ""fdf1c953-9501-4a58-99e0-22d7d47c282e"",
    ""893c99ea-8088-4728-adc8-d03ed90ee15f"",
    ""40df6ca8-3b77-45c5-8ec3-e76aa10b0cbc"",
    ""649deaeb23d2f6000100eb05"",
    ""62626fa6f4b4d200010034f0"",
    ""7ebef3f2-794f-4852-8fac-fcbdea3b3974"",
    ""ba5f4bd6-8e38-494c-84a6-0043fa7fff94"",
    ""7b7d7dbd-4875-4b2c-8dcd-b88c3e1f623d"",
    ""8031aa12-542a-4ceb-8ecf-f6e65953bcd7"",
    ""9c609474-a5f4-492d-a151-e8f6505f27fe"",
    ""b7eec8a4-df72-4d20-a832-0c8026db430e"",
    ""1e6f29e2-3cc1-436f-a19c-f6958d953479"",
    ""687109c3-9736-49e2-b661-e80f5bf72d47"",
    ""69428446-909f-413b-9d02-1bf79532356d"",
    ""40e97ada-32af-4ac0-99b8-26f0792b566c"",
    ""33537cba-ba2c-45d8-89bb-3946db9657ad"",
    ""62fca1600f91100001003792"",
    ""61280904e804360043000a6f"",
    ""092927c8-67d0-4151-ae79-d8ae8e3d55b1"",
    ""2100a876-cc24-4dcf-a73f-3e26fbb1a92a"",
    ""72fea8a3-7200-4629-8ee6-2453babc3b68"",
    ""93ae096c-6d4d-43ca-a28a-41ce2b4622c4"",
    ""1332b973-e90d-4ad3-8146-f2adaeb42a65"",
    ""63c477b3060d8d0001000c16"",
    ""62c822e7380c080001002efd"",
    ""4278d6a1-7692-4bab-8daf-a24b0794b145"",
    ""b08d5ac2-2ee0-4054-9b90-ff88a3fa3b16"",
    ""6aa04c7d-94f4-4693-a479-fcd239a3b95b"",
    ""1741c865-769b-4365-b0c7-2d5e06dc6c91"",
    ""0db1e5c9-25dc-42a2-8e67-e1feb222444a"",
    ""d36132e8-c3dd-43f9-8eb4-bc74b1b96828"",
    ""77607cc4-f097-4868-abac-8ae43665a323"",
    ""009477ca-d851-47de-ac25-69e273fb8ab4"",
    ""5b7d7346-c885-4132-a866-191ea66ec719"",
    ""63ead07d5f20cb00010003a0"",
    ""c6a93b3e-eb0c-4b9e-9d6c-ff91f54b3528"",
    ""4666a314-7e58-45e9-8720-bdc4539e4ee3"",
    ""6526cec3035715000100ae3b"",
    ""55d702de-6e5c-4503-a37a-b90022974040"",
    ""27dda4e1-b53d-495c-ae97-f2062635e687"",
    ""45407a3a-17f4-4f0d-9d42-a32ed7d818a9"",
    ""639de2a406e05200010008f5"",
    ""66d2bb69-2231-4b40-a6e6-90e5aa0af4a6"",
    ""6d104604-1b8f-45f6-968a-cd0d2717c6f2"",
    ""61931eb50b11ca00430046a0"",
    ""5d6b3c8f-bc6a-464a-9a0d-f94250283a4c"",
    ""a229430b-0ebc-46c7-9ba5-35f0daa456e8"",
    ""64ff8074-09af-42db-a32d-57842a861f10"",
    ""6e9f6a50-fdac-4ee8-9dd3-b529eb0c36fe"",
    ""62aa4ed80bebe30001008063"",
    ""83f7d24a-8f92-4a0a-9ac6-ff81f7969b56"",
    ""ae12f475-e3e9-404d-8065-316c4d6c7bb8"",
    ""1b5a367e-118e-4372-aed6-275875b45c85"",
    ""e1b44956-4e6e-4a54-ac50-b176317cdd50"",
    ""1471de70-f706-4614-9087-48e80a4d4748"",
    ""cae48c85-ec07-4113-8fcf-cf200cb4d83f"",
    ""7f7b9c17-1041-4f16-8649-8289591156db"",
    ""e156c530-48e9-4def-91ac-969dc5f49ae0"",
    ""dc9d946c-73cb-4b6d-b1c3-ff96174a13d0"",
    ""ba46b2d1-bade-4b41-961a-5cfbfbe20252"",
    ""6a2e4255-274f-4f59-8edc-4a531b243870"",
    ""be6d87a8-98f0-47e8-908c-6137bd687cb6"",
    ""e2a20db2-67cb-4f05-87c1-938c967de09f"",
    ""52284a6b-8449-4b98-8d6c-212e000d9897"",
    ""63cd893553fe020001002c8b"",
    ""f428aec5-48c4-4000-9780-31fa92773f6a"",
    ""6431d81cd464140001000264"",
    ""5f92f7c1-1071-4bcd-8268-c319c7a0eecf"",
    ""10d6d2a5-8e85-4d1e-a538-a951af63421c"",
    ""fac0cedb-2cd0-4f47-b832-17a36865afc2"",
    ""63dec35c4b1e0d00010029ff"",
    ""f4569193-4311-4358-ae6a-fe4a068b8077"",
    ""61bdb574d254ff0043012353"",
    ""de6b0175-1ead-4464-8d2e-77e9c38f757e"",
    ""60c876ef-7737-4f64-9cd9-dc785e993a6c"",
    ""57b9fb0f7d2a68cd030626a5"",
    ""82fac2bf-89d3-4931-9909-bb3429549ad0"",
    ""624bc73defb6ec0001004cd1"",
    ""4061beca-3c46-4c7e-8cf9-8027989179be"",
    ""65f4997e-c7e0-47f3-8b05-c6e8d556cae3"",
    ""da7ee670-70a6-41c6-bc58-0c9260cecb72"",
    ""5f7272c9c3552d00440002c5"",
    ""24e37897-409c-4281-8719-13040acfa62c"",
    ""910601f5-c6f4-4795-afa2-585b61e46985"",
    ""3fb9261b-e844-4288-8146-f9e49c2833c8"",
    ""62f2b830-76ab-4c96-9a47-d4fc5b05f92d"",
    ""e061e0ee-ebed-4b28-bd2e-07033532134d"",
    ""5ffacc94e0c84d0043008ee2"",
    ""63179735f7c7af0001000345"",
    ""d17979db-d306-410e-9d20-a94903243f82"",
    ""e5aadc2f-cb85-487f-9ae3-8666eca030b6"",
    ""62678726f4b4d20001004eff"",
    ""33ad756c-2b49-49a1-8880-5ce86c410f68"",
    ""e501e924-1fca-489f-9004-5e26b930c7e8"",
    ""e9906050-23a7-4297-98ca-9c4e3a3134f3"",
    ""2e71d475-acae-40fd-83db-5f33ae266957"",
    ""fd71c564-7461-4153-9d10-55f5276cb1c9"",
    ""c8554e85-ed6b-4089-bbbf-d9b7586dffc2"",
    ""161ccd3b-520a-426a-bfb1-baba4cfeba62""
  ],
  ""version"": """"
}
","Jun 5, 2025 @ 18:00:17.380",NotSampled,chat,"axios/1.8.4","(empty)",PATCH,0,"stream-chat-js-v8.57.6-node"
"Jun 5, 2025 @ 18:00:17.378","v_RAQZcBCYUJnuLCXRQ2",".ds-chat-logs-production-2025.06.05-000515","-","_doc","(empty)",5atrzgj57x69,"76,633","(empty)","livestream:Backstage_376775","(empty)","Jun 5, 2025 @ 18:00:17.383",logs,production,chat,1,"(empty)",16,"{""code"":16,""message"":""DeleteChannel failed with error: \""Can't find channel with id livestream:Backstage_376775\"""",""StatusCode"":404,""duration"":""0.00ms"",""more_info"":""https://getstream.io/chat/docs/api_errors_response"",""details"":[]}","(empty)","/var/log/chat.json.access.log","10.5.167.230","us-east-c6-chat-api-10-5-65-43.p.us-east-1d","HTTP/1.1",warning,"access log",DeleteChannel,chat,0,"(empty)","/channels/livestream/Backstage_376775?api_key=5atrzgj57x69","805b2909-006a-4679-875d-3a7496b383a7",0,3,404,230,"chat-api",vector,jwt,"us-east",c6,"{
  ""channel_cid"": ""livestream:Backstage_376775"",
  ""version"": """"
}
","Jun 5, 2025 @ 18:00:17.378",NotSampled,chat,"unirest-java/1.3.11","(empty)",DELETE,0,"-"
"Jun 5, 2025 @ 18:00:17.378",gGBAQZcBH0ruz8mWWsuF,".ds-chat-logs-production-2025.06.05-000515","-","_doc","(empty)",ukufuav9abd9,"113,961","(empty)","(empty)","(empty)","Jun 5, 2025 @ 18:00:17.396",logs,production,chat,1,"(empty)",4,"{""code"":4,""message"":""Sync failed with error: \""Too old last_sync_at time, please have last_sync_at argument no later than 30 days ago\"""",""StatusCode"":400,""duration"":""0.00ms"",""more_info"":""https://getstream.io/chat/docs/api_errors_response"",""details"":[]}","(empty)","/var/log/chat.json.access.log","10.3.129.22","dublin-c1-chat-api-10-3-27-233.p.eu-west-1a","HTTP/1.1",warning,"access log",Sync,chat,0,"(empty)","/sync?api_key=ukufuav9abd9","db8d6055-ad42-423a-b350-184ecd750427",89,1,400,252,"chat-api",vector,jwt,dublin,c1,"{
  ""version"": """"
}
","Jun 5, 2025 @ 18:00:17.378",85e755a785fde5ef1248dafcef12eb25,chat,"Woolworths/440 CFNetwork/3826.500.131 Darwin/24.5.0","CUST-WWO-PROD-261482125",POST,0,"stream-chat-uikit-client-v4.22.0|app=Woolworths|app_version=9.28.1|os=iOS 18.5|device_model=iPhone14,7|device_screen_ratio=3.00"
"Jun 5, 2025 @ 18:00:17.372","P3FAQZcB0ShHd0_6T2Uj",".ds-chat-logs-production-2025.06.05-000515","-","_doc","(empty)",y4tp4akjeb49,"61,795","(empty)","(empty)","823eaca6-21b6-4a12-9707-2e5bf3aa5bc4","Jun 5, 2025 @ 18:00:17.417",logs,production,chat,1,"(empty)",16,"{""code"":16,""message"":""UpdateUsersPartial failed with error: \""target ID not found: dae56c5c-d28a-4cb9-930e-9db79c0c2e49\"""",""StatusCode"":404,""duration"":""0.00ms"",""more_info"":""https://getstream.io/chat/docs/api_errors_response"",""details"":[]}","(empty)","/var/log/chat.json.access.log","10.5.135.122","us-east-c3-chat-api-10-5-18-49.p.us-east-1b","HTTP/1.1",warning,"access log",UpdateUsersPartial,chat,0,"(empty)","/users?api_key=y4tp4akjeb49","3a818c0a-c751-4329-9447-c11608c274bb","33,532",41,404,238,"chat-api",vector,jwt,"us-east",c3,"{
  ""user_ids"": [
    ""63c2e1f6060d8d0001000643"",
    ""369da2d9-9985-46dd-9281-117c4d49bde1"",
    ""dae56c5c-d28a-4cb9-930e-9db79c0c2e49"",
    ""bda6c7c6-9a6d-4e52-88b7-26a6b352471b"",
    ""61995e75d254ff00430065ba"",
    ""96210522-1c60-4dab-b4a3-16360be25447"",
    ""8ffd82fb-d17a-4683-ac56-b92b4014003f"",
    ""63ebd1dbf440a5000100243c"",
    ""354e1a09-9669-4b8e-b00c-43c2ad1b9ebe"",
    ""654fdf2def3295000100b0ff"",
    ""68a11b51-c4cc-4f75-a109-bbc3a9121b13"",
    ""d13133ba-5c0b-4156-b5f8-16dea8756af2"",
    ""6557b7e25e9c0f00010119c4"",
    ""a8e8ae0e-7aed-4251-87e1-114d7beea8c7"",
    ""bf742ccf-14ea-4423-9a07-7c730fd017f8"",
    ""b43172a4-92cf-4d93-bbce-49c7955c00df"",
    ""61cd1bdeb59d4d0043017445"",
    ""b0bb6b95-0cdc-4860-abf0-6de39123f176"",
    ""3a59c8e7-2ad7-4048-b722-1c13fa51c583"",
    ""b424cae4-b0d5-402b-8bec-949082c1307d"",
    ""323781c1-0234-41e5-95aa-69444826879c"",
    ""2dd626ce-e054-4cc9-9215-8d778a03f9ec"",
    ""1c5513c2-8f74-4a84-9cca-060dc080e46f"",
    ""5c05a3e4-56f9-485b-883c-cc2d9d964a37"",
    ""0b5a0ae4-7cdf-4286-9b98-e427d16f92dd"",
    ""7550600e-4a84-45ce-bbc6-437d77537eb9"",
    ""430e0f3a-ee0d-4d74-a45e-e1b19a7e7d42"",
    ""646fbdc78480280001001539"",
    ""84d3be1f-ad4a-44b5-aaf2-8dc171be45a0"",
    ""7680feef-d380-4b6f-9f6a-dfbb6a2fcbe9"",
    ""4cfc589d-787b-41e8-976f-0f40900e1e74"",
    ""e371b1aa-b562-4de8-bc42-a2dc8fefb00e"",
    ""62a2bcf00bebe3000100593a"",
    ""0be5ecb1-16e2-47ab-8060-10d2bb1e1dcf"",
    ""6533b652fae85f0001002e37"",
    ""6476ae1d1d27f10001003457"",
    ""db908677-8a8b-4118-b46b-f4a6940163c1"",
    ""a10b60cd-a7c0-43a9-98e2-e79d3094bc2b"",
    ""65056d7d58996400010151c1"",
    ""3045a001-0712-414c-9b21-20bb5673a107"",
    ""635c55e34949600001007c9e"",
    ""61f343fe0b11ca0043024778"",
    ""1cabef29-9794-431a-aec6-74a361394a33"",
    ""5a00d12dff647debd4b593ad"",
    ""57233c060d1298110061600d"",
    ""32a65120-8337-45ee-a743-509db141f4cd"",
    ""3bc0452d-7d0c-46d6-91a5-8f241c676294"",
    ""ea509923-6695-41f3-b816-52a1f5b5cda5"",
    ""f9f05cd0-f843-4081-84b2-ffe60dd8eea3"",
    ""63cdae1f53fe020001002d73"",
    ""6306a26d076b8f00010002f2"",
    ""efdcdfaf-c1ee-4c32-aef6-a8a7c5cd2694"",
    ""4a40033f-9640-477a-b9fb-9f0f2cedebb0"",
    ""60319ad53d47800042001dfd"",
    ""5673ecc34b656a11006f771e"",
    ""6522886dd9f6df0001019470"",
    ""2609adbc-1712-41e8-bb9c-619074e808cd"",
    ""60e3349c4f0d8400430047bd"",
    ""347a08cf-7563-48f0-a960-9e9942c0c6ae"",
    ""59e9d9f8-5259-484e-aead-6512d00ad75c"",
    ""86ea8501-12ad-448b-808a-df1df71fe8fd"",
    ""987b6949-251b-4e62-bd76-c90310643446"",
    ""a15d1d74-6537-440b-bae8-0499a93374f3"",
    ""28dbd2ba-996f-4a14-9325-cf05813f50a2"",
    ""61e64be80b11ca00430201da"",
    ""5dcedebd-3de9-4de2-891b-4ec62ba2f189"",
    ""64abf44123d2f6000101260c"",
    ""0943812f-43f1-4cb6-8c9a-a171bd788b81"",
    ""47710816-1270-4392-a6f1-c5d7436a6054"",
    ""627526639d3ad70001002c6b"",
    ""5c5b48f1-c45c-4ef6-b306-044723e247d2"",
    ""c6bdc216-761a-4e55-bb38-33cabeb263fb"",
    ""6549952340784d00010085b1"",
    ""6113bd169d2b39004400721a"",
    ""6238549c1e91b8000100039d"",
    ""72ae957f-567a-4f44-af32-25747a8ac784"",
    ""6504e2020357150001005b5b"",
    ""c41f60ab-8d15-457a-b26f-975e9bbe2feb"",
    ""c475aeaf-ca49-4d2a-93b1-f5605b1bf474"",
    ""9cfb4a01-4c11-43a9-98f7-574a800cad9b"",
    ""628c7e1136858e0001001eec"",
    ""438a17ba-faf0-41b8-9618-08b265fbc497"",
    ""774c891c-f946-4453-8c2c-53a6589940d3"",
    ""6560a187a43c6d00010009bd"",
    ""0e25442b-af61-4ed5-9fed-2841a8502849"",
    ""6349a842779bcc0001000173"",
    ""426f1b18-94eb-43bb-8961-2bdf74e9a6b6"",
    ""6208fc5fe6c1ff004600683f"",
    ""b51ea9e1-fa62-422a-8298-6edcb5d95619"",
    ""646359c3995cf100010000cf"",
    ""62ba2b4814cd8300010097c4"",
    ""652b06e440784d00010007a0"",
    ""7e6c333b-e5f9-43ef-b132-b164a0764011"",
    ""cfb05d22-3729-4b38-b9af-ab74c34f12d6"",
    ""651260c3d9f6df00010170be"",
    ""567000f6-e6f9-420d-bd3d-63b81eaf7c6f"",
    ""1a71fedf-41ff-4b74-89f3-11bd51aa57be"",
    ""65022af6d9f6df0001014aa9"",
    ""1d2a196e-0894-4a0f-bb7f-c5113ef9d932"",
    ""0fe6ef2d-df52-44e8-a353-63387e202545""
  ],
  ""version"": """"
}
","Jun 5, 2025 @ 18:00:17.372",268959f9c18c366917be02bb41b1aeb4,chat,"axios/1.8.4","(empty)",PATCH,0,"stream-chat-js-v8.57.6-node"
